G17,800,4667,0,2939,2332,2847,157,2912,20,2940,
G17,800,4667,0,2939,2333,2850,159,2913,50,2941,
G17,800,4667,0,2939,2333,2850,161,2913,100,2965,
G17,800,4667,0,2939,2335,2852,160,2914,500,2959,
G17,800,4667,0,2939,2334,2851,160,2913,1000,2957,
G17,800,4667,0.1,2939,2329,2893,149,2918,20,2956,
G17,800,4667,0.1,2939,2335,2893,151,2923,50,2968,
G17,800,4667,0.1,2939,2332,2893,151,2922,100,2966,
G17,800,4667,0.1,2939,2332,2895,152,2922,500,2966,
G17,800,4667,0.1,2939,2331,2894,152,2922,1000,2980,
G17,800,4667,0.2,2939,2337,2907,146,2925,20,2966,
G17,800,4667,0.2,2939,2338,2904,151,2925,50,2965,
G17,800,4667,0.2,2939,2335,2907,149,2925,100,2978,
G17,800,4667,0.2,2939,2331,2905,150,2925,500,2974,
G17,800,4667,0.2,2939,2332,2905,150,2925,1000,2973,
G17,800,4667,0.3,2939,2332,2910,146,2926,20,2965,
G17,800,4667,0.3,2939,2328,2914,147,2926,50,2967,
G17,800,4667,0.3,2939,2330,2912,149,2926,100,2976,
G17,800,4667,0.3,2939,2334,2913,149,2927,500,2973,
G17,800,4667,0.3,2939,2333,2913,149,2927,1000,2980,
G17,800,4667,0.4,2939,2323,2912,146,2927,20,2965,
G17,800,4667,0.4,2939,2326,2918,147,2927,50,2975,
G17,800,4667,0.4,2939,2332,2915,149,2928,100,2979,
G17,800,4667,0.4,2939,2330,2915,149,2927,500,2976,
G17,800,4667,0.4,2939,2334,2915,148,2927,1000,2979,
G17,800,4667,0.5,2939,2341,2917,142,2927,20,2965,
G17,800,4667,0.5,2939,2330,2915,147,2926,50,2967,
G17,800,4667,0.5,2939,2332,2916,148,2927,100,2970,
G17,800,4667,0.5,2939,2334,2916,148,2927,500,2975,
G17,800,4667,0.5,2939,2331,2917,148,2928,1000,2982,
G17,800,4667,0.6,2939,2339,2913,141,2923,20,2965,
G17,800,4667,0.6,2939,2333,2921,149,2931,50,2975,
G17,800,4667,0.6,2939,2335,2918,147,2927,100,2976,
G17,800,4667,0.6,2939,2334,2919,148,2928,500,2976,
G17,800,4667,0.6,2939,2336,2919,147,2928,1000,2982,
G17,800,4667,0.7,2939,2329,2919,144,2926,20,2965,
G17,800,4667,0.7,2939,2340,2921,144,2927,50,2981,
G17,800,4667,0.7,2939,2335,2923,147,2930,100,2979,
G17,800,4667,0.7,2939,2331,2921,147,2928,500,2973,
G17,800,4667,0.7,2939,2333,2922,147,2929,1000,2982,
G17,800,4667,0.8,2939,2326,2925,144,2927,20,2974,
G17,800,4667,0.8,2939,2339,2924,145,2930,50,2979,
G17,800,4667,0.8,2939,2336,2925,145,2928,100,2977,
G17,800,4667,0.8,2939,2332,2924,146,2929,500,2981,
G17,800,4667,0.8,2939,2332,2924,146,2929,1000,2982,
G17,800,4667,0.9,2939,2335,2923,146,2931,20,2974,
G17,800,4667,0.9,2939,2328,2923,144,2928,50,2973,
G17,800,4667,0.9,2939,2331,2924,145,2929,100,2974,
G17,800,4667,0.9,2939,2333,2924,146,2929,500,2980,
G17,800,4667,0.9,2939,2333,2923,146,2929,1000,2981,
G17,800,4667,1,2939,2321,2924,142,2927,20,2971,
G17,800,4667,1,2939,2324,2925,146,2928,50,2980,
G17,800,4667,1,2939,2331,2924,147,2929,100,2970,
G17,800,4667,1,2939,2334,2925,146,2929,500,2980,
G17,800,4667,1,2939,2332,2924,146,2929,1000,2980,
