G14,0,2807,2350,2868,155,2930,20,2949,3187
G14,0,2807,2339,2868,156,2927,50,2958,3187
G14,0,2807,2346,2867,157,2929,100,2963,3187
G14,0,2807,2347,2867,158,2929,500,2970,3187
G14,0,2807,2347,2867,158,2930,1000,2969,3187
G14,0.1,2807,2357,2912,144,2939,20,2973,3187
G14,0.1,2807,2344,2912,148,2937,50,2980,3187
G14,0.1,2807,2344,2913,149,2938,100,2979,3187
G14,0.1,2807,2345,2912,150,2939,500,2988,3187
G14,0.1,2807,2347,2912,149,2938,1000,2984,3187
G14,0.2,2807,2352,2926,142,2941,20,2980,3187
G14,0.2,2807,2348,2925,145,2940,50,2988,3187
G14,0.2,2807,2344,2923,146,2940,100,2982,3187
G14,0.2,2807,2346,2924,147,2942,500,2998,3187
G14,0.2,2807,2348,2925,147,2942,1000,2992,3187
G14,0.3,2807,2347,2935,144,2942,20,2983,3187
G14,0.3,2807,2357,2933,142,2943,50,2984,3187
G14,0.3,2807,2341,2933,145,2944,100,2985,3187
G14,0.3,2807,2349,2933,145,2943,500,2992,3187
G14,0.3,2807,2348,2932,145,2943,1000,2995,3187
G14,0.4,2807,2348,2934,143,2942,20,2987,3187
G14,0.4,2807,2348,2935,144,2944,50,3001,3187
G14,0.4,2807,2343,2934,145,2943,100,2986,3187
G14,0.4,2807,2344,2935,145,2944,500,3001,3187
G14,0.4,2807,2347,2935,145,2944,1000,3000,3187
G14,0.5,2807,2352,2937,141,2942,20,2985,3187
G14,0.5,2807,2345,2938,144,2944,50,2991,3187
G14,0.5,2807,2340,2937,145,2946,100,2987,3187
G14,0.5,2807,2348,2937,144,2944,500,3000,3187
G14,0.5,2807,2347,2938,145,2945,1000,2995,3187
G14,0.6,2807,2352,2941,141,2944,20,2985,3187
G14,0.6,2807,2341,2939,144,2943,50,3001,3187
G14,0.6,2807,2340,2940,145,2945,100,2991,3187
G14,0.6,2807,2346,2939,144,2945,500,3000,3187
G14,0.6,2807,2348,2940,144,2945,1000,3004,3187
G14,0.7,2807,2356,2941,142,2945,20,2984,3187
G14,0.7,2807,2344,2941,142,2945,50,2990,3187
G14,0.7,2807,2344,2943,144,2947,100,2994,3187
G14,0.7,2807,2344,2943,144,2946,500,2994,3187
G14,0.7,2807,2346,2943,144,2946,1000,3000,3187
G14,0.8,2807,2336,2948,140,2946,20,2991,3187
G14,0.8,2807,2343,2944,142,2945,50,2985,3187
G14,0.8,2807,2350,2944,142,2945,100,2991,3187
G14,0.8,2807,2346,2945,143,2946,500,3003,3187
G14,0.8,2807,2347,2945,143,2946,1000,3000,3187
G14,0.9,2807,2348,2946,138,2946,20,2987,3187
G14,0.9,2807,2349,2947,140,2946,50,2994,3187
G14,0.9,2807,2343,2946,143,2946,100,3000,3187
G14,0.9,2807,2346,2944,143,2945,500,3001,3187
G14,0.9,2807,2346,2946,143,2946,1000,3013,3187
G14,1,2807,2336,2944,142,2942,20,2993,3187
G14,1,2807,2353,2946,142,2946,50,2990,3187
G14,1,2807,2349,2946,142,2947,100,2995,3187
G14,1,2807,2349,2945,143,2946,500,2995,3187
G14,1,2807,2347,2946,143,2946,1000,3001,3187
