G4,800,19176,0,10975,9576,11033,386,11365,20,11448,
G4,800,19176,0,10975,9582,11028,393,11381,50,11481,
G4,800,19176,0,10975,9589,11025,390,11370,100,11473,
G4,800,19176,0,10975,9590,11026,394,11377,500,11496,
G4,800,19176,0,10975,9584,11027,396,11377,1000,11519,
G4,800,19176,0.1,10975,9581,11020,391,11373,20,11519,
G4,800,19176,0.1,10975,9599,11020,395,11380,50,11487,
G4,800,19176,0.1,10975,9591,11026,392,11373,100,11471,
G4,800,19176,0.1,10975,9585,11029,394,11374,500,11504,
G4,800,19176,0.1,10975,9588,11034,393,11376,1000,11529,
G4,800,19176,0.2,10975,9573,11036,388,11374,20,11478,
G4,800,19176,0.2,10975,9594,11031,393,11378,50,11478,
G4,800,19176,0.2,10975,9585,11035,394,11374,100,11483,
G4,800,19176,0.2,10975,9586,11035,394,11376,500,11515,
G4,800,19176,0.2,10975,9585,11038,393,11377,1000,11500,
G4,800,19176,0.3,10975,9578,11063,382,11382,20,11475,
G4,800,19176,0.3,10975,9586,11074,383,11379,50,11508,
G4,800,19176,0.3,10975,9574,11068,383,11375,100,11479,
G4,800,19176,0.3,10975,9588,11064,388,11380,500,11536,
G4,800,19176,0.3,10975,9589,11066,388,11379,1000,11504,
G4,800,19176,0.4,10975,9578,11107,369,11368,20,11450,
G4,800,19176,0.4,10975,9600,11100,378,11379,50,11483,
G4,800,19176,0.4,10975,9586,11107,377,11382,100,11524,
G4,800,19176,0.4,10975,9589,11108,380,11383,500,11527,
G4,800,19176,0.4,10975,9590,11111,377,11382,1000,11503,
G4,800,19176,0.5,10975,9588,11151,358,11386,20,11477,
G4,800,19176,0.5,10975,9579,11159,367,11383,50,11497,
G4,800,19176,0.5,10975,9591,11156,366,11381,100,11498,
G4,800,19176,0.5,10975,9589,11158,371,11388,500,11518,
G4,800,19176,0.5,10975,9586,11157,371,11385,1000,11516,
G4,800,19176,0.6,10975,9566,11207,358,11390,20,11473,
G4,800,19176,0.6,10975,9580,11207,359,11392,50,11465,
G4,800,19176,0.6,10975,9582,11202,360,11387,100,11477,
G4,800,19176,0.6,10975,9588,11202,363,11390,500,11511,
G4,800,19176,0.6,10975,9586,11203,363,11392,1000,11519,
G4,800,19176,0.7,10975,9572,11240,346,11391,20,11453,
G4,800,19176,0.7,10975,9585,11236,351,11390,50,11516,
G4,800,19176,0.7,10975,9590,11233,355,11395,100,11493,
G4,800,19176,0.7,10975,9591,11237,357,11396,500,11522,
G4,800,19176,0.7,10975,9589,11235,356,11395,1000,11536,
G4,800,19176,0.8,10975,9592,11258,338,11388,20,11483,
G4,800,19176,0.8,10975,9582,11253,342,11391,50,11503,
G4,800,19176,0.8,10975,9603,11250,353,11400,100,11511,
G4,800,19176,0.8,10975,9587,11252,354,11398,500,11549,
G4,800,19176,0.8,10975,9584,11254,355,11399,1000,11548,
G4,800,19176,0.9,10975,9586,11275,344,11399,20,11524,
G4,800,19176,0.9,10975,9587,11277,347,11398,50,11495,
G4,800,19176,0.9,10975,9585,11271,349,11400,100,11512,
G4,800,19176,0.9,10975,9584,11268,351,11400,500,11552,
G4,800,19176,0.9,10975,9587,11268,350,11399,1000,11521,
G4,800,19176,1,10975,9587,11276,344,11403,20,11494,
G4,800,19176,1,10975,9605,11276,345,11393,50,11493,
G4,800,19176,1,10975,9591,11277,348,11401,100,11527,
G4,800,19176,1,10975,9588,11277,350,11401,500,11513,
G4,800,19176,1,10975,9587,11275,349,11399,1000,11549,
