G48,0,6000,2987,4898,444,5062,20,6000,6000
G48,0,6000,2997,4902,451,5057,50,6000,6000
G48,0,6000,2998,4900,455,5053,100,6000,6000
G48,0,6000,2997,4899,455,5045,500,6000,6000
G48,0,6000,3000,4899,455,5046,1000,6000,6000
G48,0.1,6000,3006,6000,405,5516,20,6000,6000
G48,0.1,6000,2999,6000,415,5513,50,6000,6000
G48,0.1,6000,3003,6000,413,5504,100,6000,6000
G48,0.1,6000,2998,6000,418,5508,500,6000,6000
G48,0.1,6000,3000,6000,417,5506,1000,6000,6000
G48,0.2,6000,2998,6000,408,5520,20,6000,6000
G48,0.2,6000,2996,6000,417,5514,50,6000,6000
G48,0.2,6000,3000,6000,416,5510,100,6000,6000
G48,0.2,6000,3001,6000,417,5506,500,6000,6000
G48,0.2,6000,2999,6000,418,5507,1000,6000,6000
G48,0.3,6000,2980,6000,410,5521,20,6000,6000
G48,0.3,6000,3001,6000,413,5511,50,6000,6000
G48,0.3,6000,3005,6000,414,5506,100,6000,6000
G48,0.3,6000,3001,6000,417,5506,500,6000,6000
G48,0.3,6000,2999,6000,418,5508,1000,6000,6000
G48,0.4,6000,3005,6000,407,5524,20,6000,6000
G48,0.4,6000,3001,6000,415,5516,50,6000,6000
G48,0.4,6000,2996,6000,417,5511,100,6000,6000
G48,0.4,6000,2998,6000,418,5506,500,6000,6000
G48,0.4,6000,2999,6000,418,5507,1000,6000,6000
G48,0.5,6000,2997,6000,406,5511,20,6000,6000
G48,0.5,6000,3004,6000,411,5507,50,6000,6000
G48,0.5,6000,3001,6000,415,5508,100,6000,6000
G48,0.5,6000,2999,6000,417,5507,500,6000,6000
G48,0.5,6000,3001,6000,417,5506,1000,6000,6000
G48,0.6,6000,3005,6000,409,5523,20,6000,6000
G48,0.6,6000,3004,6000,411,5508,50,6000,6000
G48,0.6,6000,2999,6000,415,5506,100,6000,6000
G48,0.6,6000,3000,6000,417,5506,500,6000,6000
G48,0.6,6000,2998,6000,418,5507,1000,6000,6000
G48,0.7,6000,3000,6000,406,5514,20,6000,6000
G48,0.7,6000,3003,6000,413,5511,50,6000,6000
G48,0.7,6000,2997,6000,418,5510,100,6000,6000
G48,0.7,6000,3002,6000,416,5504,500,6000,6000
G48,0.7,6000,2999,6000,418,5507,1000,6000,6000
G48,0.8,6000,2999,6000,408,5517,20,6000,6000
G48,0.8,6000,2996,6000,414,5511,50,6000,6000
G48,0.8,6000,3003,6000,415,5508,100,6000,6000
G48,0.8,6000,2996,6000,419,5508,500,6000,6000
G48,0.8,6000,3002,6000,418,5507,1000,6000,6000
G48,0.9,6000,2998,6000,407,5512,20,6000,6000
G48,0.9,6000,3006,6000,413,5509,50,6000,6000
G48,0.9,6000,3001,6000,415,5508,100,6000,6000
G48,0.9,6000,3001,6000,418,5508,500,6000,6000
G48,0.9,6000,2999,6000,417,5505,1000,6000,6000
G48,1,6000,2996,6000,407,5516,20,6000,6000
G48,1,6000,3002,6000,411,5504,50,6000,6000
G48,1,6000,2998,6000,415,5510,100,6000,6000
G48,1,6000,2998,6000,418,5508,500,6000,6000
G48,1,6000,3000,6000,417,5507,1000,6000,6000
