G10,800,19176,0,1582,-90,1383,392,1749,20,1841,
G10,800,19176,0,1582,-84,1381,389,1739,50,1846,
G10,800,19176,0,1582,-83,1372,396,1743,100,1841,
G10,800,19176,0,1582,-73,1376,398,1744,500,1890,
G10,800,19176,0,1582,-78,1379,399,1741,1000,1877,
G10,800,19176,0.1,1582,-100,1377,393,1748,20,1849,
G10,800,19176,0.1,1582,-66,1371,397,1746,50,1843,
G10,800,19176,0.1,1582,-87,1379,400,1743,100,1847,
G10,800,19176,0.1,1582,-84,1381,397,1741,500,1856,
G10,800,19176,0.1,1582,-79,1382,398,1744,1000,1875,
G10,800,19176,0.2,1582,-77,1388,382,1744,20,1823,
G10,800,19176,0.2,1582,-80,1377,394,1739,50,1844,
G10,800,19176,0.2,1582,-74,1378,394,1741,100,1836,
G10,800,19176,0.2,1582,-87,1378,399,1744,500,1864,
G10,800,19176,0.2,1582,-77,1378,398,1742,1000,1878,
G10,800,19176,0.3,1582,-93,1374,389,1738,20,1830,
G10,800,19176,0.3,1582,-91,1377,398,1746,50,1822,
G10,800,19176,0.3,1582,-83,1376,394,1739,100,1846,
G10,800,19176,0.3,1582,-83,1380,400,1745,500,1871,
G10,800,19176,0.3,1582,-80,1384,398,1744,1000,1867,
G10,800,19176,0.4,1582,-69,1401,386,1744,20,1831,
G10,800,19176,0.4,1582,-71,1390,389,1741,50,1806,
G10,800,19176,0.4,1582,-80,1397,389,1742,100,1888,
G10,800,19176,0.4,1582,-84,1398,393,1743,500,1880,
G10,800,19176,0.4,1582,-77,1396,395,1744,1000,1878,
G10,800,19176,0.5,1582,-72,1418,372,1739,20,1826,
G10,800,19176,0.5,1582,-69,1431,381,1748,50,1838,
G10,800,19176,0.5,1582,-85,1433,381,1738,100,1849,
G10,800,19176,0.5,1582,-80,1434,387,1745,500,1874,
G10,800,19176,0.5,1582,-79,1435,387,1745,1000,1935,
G10,800,19176,0.6,1582,-82,1498,373,1757,20,1851,
G10,800,19176,0.6,1582,-72,1501,376,1759,50,1842,
G10,800,19176,0.6,1582,-77,1494,372,1742,100,1843,
G10,800,19176,0.6,1582,-79,1492,375,1746,500,1892,
G10,800,19176,0.6,1582,-82,1495,375,1749,1000,1862,
G10,800,19176,0.7,1582,-94,1544,365,1759,20,1826,
G10,800,19176,0.7,1582,-82,1543,368,1756,50,1864,
G10,800,19176,0.7,1582,-84,1543,366,1758,100,1862,
G10,800,19176,0.7,1582,-81,1541,366,1751,500,1881,
G10,800,19176,0.7,1582,-78,1538,368,1754,1000,1884,
G10,800,19176,0.8,1582,-70,1577,354,1758,20,1839,
G10,800,19176,0.8,1582,-62,1569,357,1751,50,1841,
G10,800,19176,0.8,1582,-82,1566,363,1755,100,1873,
G10,800,19176,0.8,1582,-79,1569,362,1757,500,1879,
G10,800,19176,0.8,1582,-80,1567,363,1755,1000,1885,
G10,800,19176,0.9,1582,-68,1592,351,1760,20,1864,
G10,800,19176,0.9,1582,-81,1591,355,1755,50,1861,
G10,800,19176,0.9,1582,-72,1594,353,1758,100,1845,
G10,800,19176,0.9,1582,-79,1590,358,1758,500,1900,
G10,800,19176,0.9,1582,-82,1589,358,1759,1000,1876,
G10,800,19176,1,1582,-58,1595,353,1763,20,1811,
G10,800,19176,1,1582,-99,1596,357,1759,50,1865,
G10,800,19176,1,1582,-83,1593,355,1753,100,1860,
G10,800,19176,1,1582,-84,1600,356,1759,500,1889,
G10,800,19176,1,1582,-81,1599,356,1758,1000,1917,
