G37,2000,11785,0,7176,5898,7191,387,7350,20,7405,8009
G37,2000,11785,0,7176,5893,7190,394,7344,50,7406,8009
G37,2000,11785,0,7176,5886,7190,396,7346,100,7421,8009
G37,2000,11785,0,7176,5893,7190,396,7348,500,7420,8009
G37,2000,11785,0,7176,5890,7190,397,7347,1000,7426,8009
G37,2000,11785,0.1,7176,5901,7326,364,7375,20,7462,8009
G37,2000,11785,0.1,7176,5896,7327,365,7373,50,7465,8009
G37,2000,11785,0.1,7176,5893,7324,371,7376,100,7460,8009
G37,2000,11785,0.1,7176,5891,7321,371,7374,500,7464,8009
G37,2000,11785,0.1,7176,5894,7323,371,7376,1000,7474,8009
G37,2000,11785,0.2,7176,5900,7341,358,7378,20,7472,8009
G37,2000,11785,0.2,7176,5890,7346,363,7381,50,7471,8009
G37,2000,11785,0.2,7176,5887,7346,365,7382,100,7473,8009
G37,2000,11785,0.2,7176,5892,7345,367,7381,500,7486,8009
G37,2000,11785,0.2,7176,5892,7343,368,7380,1000,7478,8009
G37,2000,11785,0.3,7176,5864,7359,361,7384,20,7473,8009
G37,2000,11785,0.3,7176,5888,7364,360,7387,50,7477,8009
G37,2000,11785,0.3,7176,5890,7362,363,7382,100,7488,8009
G37,2000,11785,0.3,7176,5892,7358,365,7385,500,7488,8009
G37,2000,11785,0.3,7176,5890,7359,365,7385,1000,7489,8009
G37,2000,11785,0.4,7176,5888,7361,356,7381,20,7467,8009
G37,2000,11785,0.4,7176,5889,7356,361,7380,50,7483,8009
G37,2000,11785,0.4,7176,5889,7364,364,7386,100,7478,8009
G37,2000,11785,0.4,7176,5888,7362,364,7385,500,7506,8009
G37,2000,11785,0.4,7176,5896,7363,363,7385,1000,7506,8009
G37,2000,11785,0.5,7176,5911,7368,354,7381,20,7471,8009
G37,2000,11785,0.5,7176,5886,7368,360,7388,50,7483,8009
G37,2000,11785,0.5,7176,5891,7367,363,7385,100,7479,8009
G37,2000,11785,0.5,7176,5890,7369,363,7387,500,7493,8009
G37,2000,11785,0.5,7176,5896,7367,362,7387,1000,7499,8009
G37,2000,11785,0.6,7176,5873,7371,360,7385,20,7469,8009
G37,2000,11785,0.6,7176,5894,7373,359,7386,50,7488,8009
G37,2000,11785,0.6,7176,5891,7374,361,7388,100,7491,8009
G37,2000,11785,0.6,7176,5890,7371,362,7387,500,7496,8009
G37,2000,11785,0.6,7176,5890,7372,363,7388,1000,7499,8009
G37,2000,11785,0.7,7176,5894,7386,348,7384,20,7480,8009
G37,2000,11785,0.7,7176,5891,7379,359,7389,50,7477,8009
G37,2000,11785,0.7,7176,5893,7380,360,7389,100,7493,8009
G37,2000,11785,0.7,7176,5892,7377,362,7388,500,7486,8009
G37,2000,11785,0.7,7176,5894,7379,360,7388,1000,7498,8009
G37,2000,11785,0.8,7176,5890,7388,352,7389,20,7490,8009
G37,2000,11785,0.8,7176,5897,7384,355,7390,50,7482,8009
G37,2000,11785,0.8,7176,5897,7382,360,7390,100,7486,8009
G37,2000,11785,0.8,7176,5891,7385,359,7389,500,7513,8009
G37,2000,11785,0.8,7176,5892,7385,359,7389,1000,7500,8009
G37,2000,11785,0.9,7176,5888,7388,348,7388,20,7475,8009
G37,2000,11785,0.9,7176,5881,7386,355,7386,50,7479,8009
G37,2000,11785,0.9,7176,5887,7387,358,7390,100,7493,8009
G37,2000,11785,0.9,7176,5890,7384,359,7389,500,7499,8009
G37,2000,11785,0.9,7176,5893,7384,359,7389,1000,7494,8009
G37,2000,11785,1,7176,5895,7383,352,7385,20,7471,8009
G37,2000,11785,1,7176,5882,7385,359,7386,50,7488,8009
G37,2000,11785,1,7176,5889,7385,358,7388,100,7478,8009
G37,2000,11785,1,7176,5893,7385,359,7390,500,7502,8009
G37,2000,11785,1,7176,5890,7384,359,7389,1000,7502,8009
