G18,0,749,37,700,196,834,20,877,
G18,0,749,34,699,198,828,50,889,
G18,0,749,32,699,199,830,100,879,
G18,0,749,33,705,201,832,500,894,
G18,0,749,30,702,201,832,1000,893,
G18,0.1,749,32,701,200,835,20,888,
G18,0.1,749,29,704,201,831,50,888,
G18,0.1,749,34,706,201,832,100,904,
G18,0.1,749,30,703,200,830,500,889,
G18,0.1,749,31,704,200,831,1000,893,
G18,0.2,749,49,709,194,833,20,872,
G18,0.2,749,23,705,198,830,50,881,
G18,0.2,749,29,703,199,831,100,874,
G18,0.2,749,33,704,200,831,500,892,
G18,0.2,749,32,703,200,830,1000,901,
G18,0.3,749,32,718,198,839,20,877,
G18,0.3,749,32,701,200,829,50,880,
G18,0.3,749,30,704,200,830,100,896,
G18,0.3,749,35,704,200,832,500,899,
G18,0.3,749,31,704,200,831,1000,893,
G18,0.4,749,21,711,199,831,20,879,
G18,0.4,749,35,717,200,835,50,888,
G18,0.4,749,28,713,198,835,100,898,
G18,0.4,749,35,713,198,833,500,887,
G18,0.4,749,33,713,199,833,1000,908,
G18,0.5,749,42,737,188,837,20,899,
G18,0.5,749,31,731,192,835,50,882,
G18,0.5,749,30,737,195,839,100,883,
G18,0.5,749,30,731,197,836,500,913,
G18,0.5,749,32,732,196,836,1000,909,
G18,0.6,749,41,765,184,843,20,886,
G18,0.6,749,31,777,189,849,50,901,
G18,0.6,749,24,769,192,843,100,903,
G18,0.6,749,33,772,190,845,500,921,
G18,0.6,749,30,768,190,843,1000,917,
G18,0.7,749,35,790,182,847,20,894,
G18,0.7,749,32,798,184,851,50,910,
G18,0.7,749,30,800,181,848,100,903,
G18,0.7,749,30,799,185,849,500,915,
G18,0.7,749,32,799,185,849,1000,915,
G18,0.8,749,36,819,176,848,20,919,
G18,0.8,749,31,819,177,851,50,915,
G18,0.8,749,33,823,180,854,100,922,
G18,0.8,749,29,821,182,855,500,923,
G18,0.8,749,34,820,181,854,1000,931,
G18,0.9,749,30,843,171,856,20,924,
G18,0.9,749,41,841,176,861,50,929,
G18,0.9,749,26,836,179,854,100,922,
G18,0.9,749,33,836,179,857,500,934,
G18,0.9,749,32,837,178,857,1000,933,
G18,1,749,43,835,174,856,20,912,
G18,1,749,33,839,176,857,50,931,
G18,1,749,29,838,177,857,100,912,
G18,1,749,32,839,178,858,500,932,
G18,1,749,31,840,178,857,1000,938,
